,Time,,,Q_Categ,A_Categ,Check
5013,August,1,2018,Jobs & Education,Science,1.419999957
5014,August,1,2018,,,0
5015,August,1,2018,,,0
5016,August,1,2018,,,0
5017,August,1,2018,,Food & Drink,0.779999971
5018,August,1,2018,,Arts & Entertainment,0.529999971
5019,August,1,2018,,Science,0.550000012
5020,August,1,2018,,Food & Drink,0.5
5021,August,1,2018,Sensitive Subjects,Sensitive Subjects,1.25999999
5022,August,1,2018,,,0
5023,August,1,2018,,,0
5024,August,1,2018,Jobs & Education,,0.550000012
5025,August,1,2018,,,0
5026,August,1,2018,,,0
5027,August,1,2018,Shopping,,0.5
5028,July,31,2018,,Arts & Entertainment,0.600000024
5029,July,31,2018,,,0
5030,July,31,2018,,,0
5031,July,31,2018,,,0
5032,July,31,2018,,Food & Drink,0.610000014
5033,July,31,2018,,,0
5034,July,31,2018,,Travel,0.600000024
5035,July,31,2018,Jobs & Education,Jobs & Education,1.060000002
5036,July,31,2018,,,0
5037,July,31,2018,Jobs & Education,Hobbies & Leisure,1.480000019
5038,July,31,2018,Jobs & Education,,0.689999998
5039,July,31,2018,,,0
5040,July,31,2018,,,0
5041,July,31,2018,,Arts & Entertainment,0.5
5042,July,31,2018,People & Society,Arts & Entertainment,1.170000017
5043,July,31,2018,,,0
5044,July,31,2018,,Jobs & Education,0.560000002
5045,July,31,2018,,Jobs & Education,0.550000012
5046,July,31,2018,Science,Jobs & Education,1.219999969
5047,July,31,2018,,Arts & Entertainment,0.560000002
5048,July,31,2018,,,0
5049,July,31,2018,Jobs & Education,Jobs & Education,1.080000043
5050,July,31,2018,,Jobs & Education,0.50999999
5051,July,31,2018,,Autos & Vehicles,0.810000002
5052,July,31,2018,,,0
5053,July,31,2018,,,0
5054,July,31,2018,Reference,,0.529999971
5055,July,31,2018,,,0
5056,July,31,2018,Jobs & Education,Autos & Vehicles,1.730000019
5057,July,31,2018,,Arts & Entertainment,0.660000026
5058,July,31,2018,Arts & Entertainment,,0.519999981
5059,July,31,2018,Jobs & Education,,0.819999993
5060,July,31,2018,,,0
5061,July,31,2018,Arts & Entertainment,Autos & Vehicles,1.409999967
5062,July,31,2018,,Arts & Entertainment,0.779999971
5063,July,31,2018,Jobs & Education,Autos & Vehicles,1.689999998
5064,July,31,2018,,,0
5065,July,31,2018,,,0
5066,July,31,2018,,Arts & Entertainment,0.50999999
5067,July,31,2018,Reference,,0.75
5068,July,31,2018,Arts & Entertainment,,0.50999999
5069,July,31,2018,,Jobs & Education,0.649999976
5070,July,30,2018,,,0
5071,July,30,2018,Health,Jobs & Education,1.50999999
5072,July,30,2018,Jobs & Education,Arts & Entertainment,1.350000024
5073,July,30,2018,Sports,,0.5
5074,July,30,2018,,,0
5075,July,30,2018,Arts & Entertainment,,0.800000012
5076,July,30,2018,,,0
5077,July,30,2018,,,0
5078,July,30,2018,,,0
5079,July,30,2018,Arts & Entertainment,,0.560000002
5080,July,30,2018,Home & Garden,,0.519999981
5081,July,30,2018,,,0
5082,July,30,2018,Sports,Arts & Entertainment,1.49000001
5083,July,30,2018,,,0
5084,July,30,2018,Food & Drink,Arts & Entertainment,1.350000024
5085,July,30,2018,,,0
5086,July,30,2018,,,0
5087,July,30,2018,,,0
5088,July,30,2018,Jobs & Education,,0.790000021
5089,July,30,2018,Arts & Entertainment,,0.519999981
5090,July,30,2018,People & Society,Travel,1.310000002
5091,July,30,2018,Shopping,Autos & Vehicles,1.5
5092,July,30,2018,,Shopping,0.620000005
5093,July,30,2018,,,0
5094,July,30,2018,,Arts & Entertainment,0.74000001
5095,July,30,2018,Science,Science,1.410000026
5096,July,30,2018,Jobs & Education,,0.639999986
5097,July,29,2018,Business & Industrial,Internet & Telecom,1.819999993
5098,July,29,2018,,Arts & Entertainment,0.689999998
5099,July,29,2018,,,0
5100,July,29,2018,,,0
5101,July,29,2018,,,0
5102,July,29,2018,,,0
5103,July,29,2018,Jobs & Education,Jobs & Education,1.459999979
5104,July,29,2018,,Internet & Telecom,0.569999993
5105,July,29,2018,Jobs & Education,,0.790000021
5106,July,29,2018,,,0
5107,July,29,2018,,,0
5108,July,29,2018,Food & Drink,,0.860000014
5109,July,29,2018,,,0
5110,July,29,2018,,,0
5111,July,29,2018,,,0
5112,July,29,2018,Autos & Vehicles,,0.600000024
5113,July,29,2018,Arts & Entertainment,,0.620000005
5114,July,29,2018,Jobs & Education,,0.730000019
5115,July,29,2018,Shopping,Food & Drink,1.370000005
5116,July,29,2018,,,0
5117,July,29,2018,,,0
5118,July,29,2018,Finance,Jobs & Education,1.139999986
5119,July,29,2018,Science,,0.629999995
5120,July,29,2018,,Jobs & Education,0.889999986
5121,July,29,2018,People & Society,Jobs & Education,1.209999979
5122,July,29,2018,Jobs & Education,Food & Drink,1.75
5123,July,29,2018,,,0
5124,July,28,2018,,,0
5125,July,28,2018,,Computers & Electronics,0.75
5126,July,28,2018,,,0
5127,July,28,2018,,,0
5128,July,28,2018,,,0
5129,July,28,2018,Computers & Electronics,,0.560000002
5130,July,28,2018,Jobs & Education,,0.529999971
5131,July,28,2018,Health,Food & Drink,1.189999998
5132,July,28,2018,,,0
5133,July,28,2018,Beauty & Fitness,,0.50999999
5134,July,28,2018,,,0
5135,July,28,2018,,,0
5136,July,28,2018,,Travel,0.569999993
5137,July,28,2018,Reference,,0.629999995
5138,July,28,2018,,Arts & Entertainment,0.569999993
5139,July,28,2018,,,0
5140,July,28,2018,,Arts & Entertainment,0.600000024
5141,July,28,2018,Food & Drink,Health,1.049999952
5142,July,28,2018,,,0
5143,July,28,2018,Jobs & Education,,0.680000007
5144,July,28,2018,,,0
5145,July,28,2018,,,0
5146,July,28,2018,Reference,,0.800000012
5147,July,28,2018,,,0
5148,July,27,2018,Real Estate,,0.5
5149,July,27,2018,Jobs & Education,Jobs & Education,1.689999998
5150,July,27,2018,,Computers & Electronics,0.519999981
5151,July,27,2018,Jobs & Education,,0.730000019
5152,July,27,2018,Home & Garden,Home & Garden,1.180000007
5153,July,27,2018,,,0
5154,July,27,2018,,Shopping,0.560000002
5155,July,27,2018,,,0
5156,July,27,2018,People & Society,,0.620000005
5157,July,27,2018,Jobs & Education,,0.529999971
5158,July,27,2018,,,0
5159,July,27,2018,Arts & Entertainment,,0.699999988
5160,July,27,2018,Jobs & Education,,0.589999974
5161,July,27,2018,Science,Food & Drink,1.400000036
5162,July,27,2018,,,0
5163,July,27,2018,,Arts & Entertainment,0.579999983
5164,July,27,2018,,,0
5165,July,27,2018,,,0
5166,July,27,2018,,,0
5167,July,27,2018,,Home & Garden,0.899999976
5168,July,27,2018,,,0
5169,July,27,2018,,Games,0.74000001
5170,July,27,2018,,,0
5171,July,27,2018,Jobs & Education,Shopping,1.349999964
5172,July,27,2018,Jobs & Education,Law & Government,1.180000007
5173,July,27,2018,Health,Jobs & Education,1.26000005
5174,July,27,2018,,,0
5175,July,27,2018,Jobs & Education,Arts & Entertainment,1.73999995
5176,July,27,2018,,,0
5177,July,27,2018,Arts & Entertainment,,0.660000026
5178,July,27,2018,Arts & Entertainment,Beauty & Fitness,1.310000002
5179,July,27,2018,,,0
5180,July,27,2018,Arts & Entertainment,,0.829999983
5181,July,27,2018,Business & Industrial,,0.560000002
5182,July,26,2018,,,0
5183,July,26,2018,,Health,0.689999998
5184,July,26,2018,Arts & Entertainment,Arts & Entertainment,1.139999986
5185,July,26,2018,Arts & Entertainment,,0.550000012
5186,July,26,2018,Beauty & Fitness,,0.5
5187,July,26,2018,,Arts & Entertainment,0.610000014
5188,July,26,2018,Arts & Entertainment,Arts & Entertainment,1.639999986
5189,July,26,2018,Jobs & Education,Jobs & Education,1.25999999
5190,July,26,2018,Finance,,0.540000021
5191,July,26,2018,,,0
5192,July,26,2018,,News,0.540000021
5193,July,26,2018,,,0
5194,July,26,2018,,,0
5195,July,26,2018,,Food & Drink,0.600000024
5196,July,26,2018,,,0
5197,July,26,2018,,,0
5198,July,26,2018,,Jobs & Education,0.819999993
5199,July,26,2018,,,0
5200,July,26,2018,,,0
5201,July,26,2018,People & Society,,0.519999981
5202,July,26,2018,Jobs & Education,,0.629999995
5203,July,26,2018,,,0
5204,July,26,2018,Jobs & Education,People & Society,1.49000001
5205,July,26,2018,Internet & Telecom,,0.75
5206,July,26,2018,Finance,Food & Drink,1.199999988
5207,July,26,2018,Food & Drink,,0.689999998
5208,July,26,2018,,Arts & Entertainment,0.569999993
5209,July,26,2018,,Arts & Entertainment,0.519999981
5210,July,26,2018,,People & Society,0.660000026
5211,July,26,2018,,Shopping,0.800000012
5212,July,26,2018,,Shopping,0.610000014
5213,July,26,2018,Online Communities,,0.569999993
5214,July,26,2018,Jobs & Education,Jobs & Education,1.539999962
5215,July,26,2018,,,0
5216,July,25,2018,,,0
5217,July,25,2018,Finance,,0.660000026
5218,July,25,2018,,Jobs & Education,0.779999971
5219,July,25,2018,Home & Garden,,0.569999993
5220,July,25,2018,,,0
5221,July,25,2018,,,0
5222,July,25,2018,Beauty & Fitness,,0.680000007
5223,July,25,2018,,Arts & Entertainment,0.560000002
5224,July,25,2018,,Shopping,0.550000012
5225,July,25,2018,,,0
5226,July,25,2018,,,0
5227,July,25,2018,Shopping,,0.899999976
5228,July,25,2018,,Jobs & Education,0.600000024
5229,July,25,2018,,Books & Literature,0.610000014
5230,July,25,2018,,Books & Literature,0.769999981
5231,July,25,2018,,Books & Literature,0.50999999
5232,July,25,2018,Arts & Entertainment,,0.610000014
5233,July,25,2018,,,0
5234,July,25,2018,Jobs & Education,,0.529999971
5235,July,25,2018,,Shopping,0.730000019
5236,July,25,2018,,,0
5237,July,25,2018,,,0
5238,July,25,2018,Online Communities,,0.50999999
5239,July,25,2018,,Books & Literature,0.5
5240,July,25,2018,Internet & Telecom,,0.74000001
5241,July,25,2018,Arts & Entertainment,Arts & Entertainment,1.159999967
5242,July,25,2018,,,0
5243,July,25,2018,,,0
5244,July,25,2018,Arts & Entertainment,Arts & Entertainment,1.300000012
5245,July,25,2018,People & Society,,0.579999983
5246,July,25,2018,,,0
5247,July,25,2018,,,0
5248,July,25,2018,,,0
5249,July,24,2018,,Books & Literature,0.5
5250,July,24,2018,,Jobs & Education,0.610000014
5251,July,24,2018,,,0
5252,July,24,2018,Arts & Entertainment,,0.600000024
5253,July,24,2018,,Arts & Entertainment,0.560000002
5254,July,24,2018,,People & Society,0.589999974
5255,July,24,2018,,,0
5256,July,24,2018,Computers & Electronics,,0.699999988
5257,July,24,2018,Shopping,,0.600000024
5258,July,24,2018,,,0
5259,July,24,2018,Arts & Entertainment,,0.540000021
5260,July,24,2018,,,0
5261,July,24,2018,,,0
5262,July,24,2018,,Food & Drink,0.689999998
5263,July,24,2018,Jobs & Education,,0.639999986
5264,July,24,2018,,,0
5265,July,24,2018,,Shopping,0.850000024
5266,July,24,2018,,Arts & Entertainment,0.699999988
5267,July,24,2018,,,0
5268,July,24,2018,Jobs & Education,,0.5
5269,July,24,2018,,Jobs & Education,0.649999976
5270,July,24,2018,Jobs & Education,Arts & Entertainment,1.360000014
5271,July,24,2018,,,0
5272,July,24,2018,Jobs & Education,,0.529999971
5273,July,24,2018,,Jobs & Education,0.579999983
5274,July,24,2018,,Food & Drink,0.550000012
5275,July,24,2018,Finance,,0.529999971
5276,July,24,2018,,,0
5277,July,24,2018,,,0
5278,July,24,2018,,Arts & Entertainment,0.519999981
5279,July,24,2018,,,0
5280,July,24,2018,People & Society,,0.769999981
5281,July,24,2018,Jobs & Education,,0.519999981
5282,July,24,2018,Sports,Arts & Entertainment,1.25999999
5283,July,24,2018,,,0
5284,July,24,2018,,,0
5285,July,24,2018,,,0
5286,July,24,2018,,Arts & Entertainment,0.639999986
5287,July,24,2018,,,0
5288,July,24,2018,,,0
5289,July,24,2018,,,0
5290,July,24,2018,,,0
5291,July,24,2018,,,0
5292,July,24,2018,,,0
5293,July,23,2018,,,0
5294,July,23,2018,,,0
5295,July,23,2018,,,0
5296,July,23,2018,,,0
5297,July,23,2018,,,0
5298,July,23,2018,,,0
5299,July,23,2018,,,0
5300,July,23,2018,,,0
5301,July,23,2018,,,0
5302,July,23,2018,,,0
5303,July,23,2018,,,0
5304,July,23,2018,,,0
5305,July,23,2018,,,0
5306,July,23,2018,,,0
5307,July,23,2018,,,0
5308,July,23,2018,,,0
5309,July,23,2018,,,0
5310,July,23,2018,,,0
5311,July,23,2018,,,0
5312,July,23,2018,,,0
5313,July,23,2018,,,0
5314,July,23,2018,,,0
5315,July,23,2018,,,0
5316,July,23,2018,,,0
5317,July,23,2018,,,0
5318,July,23,2018,,,0
5319,July,23,2018,,,0
5320,July,23,2018,,,0
5321,July,23,2018,,,0
5322,July,23,2018,,,0
5323,July,23,2018,,,0
5324,July,23,2018,,,0
5325,July,23,2018,,,0
5326,July,23,2018,,,0
5327,July,23,2018,,,0
5328,July,23,2018,,,0
5329,July,23,2018,,,0
5330,July,23,2018,,,0
5331,July,23,2018,,,0
5332,July,23,2018,,,0
5333,July,23,2018,,,0
5334,July,23,2018,,,0
5335,July,23,2018,,,0
5336,July,23,2018,,,0
5337,July,22,2018,,,0
5338,July,22,2018,,,0
5339,July,22,2018,,,0
5340,July,22,2018,,,0
5341,July,22,2018,,,0
5342,July,22,2018,,,0
5343,July,22,2018,,,0
5344,July,22,2018,,,0
5345,July,22,2018,,,0
5346,July,22,2018,,,0
5347,July,22,2018,,,0
5348,July,22,2018,,,0
5349,July,22,2018,,,0
5350,July,22,2018,,,0
5351,July,22,2018,,,0
5352,July,22,2018,,,0
5353,July,22,2018,,,0
5354,July,22,2018,,,0
5355,July,22,2018,,,0
5356,July,22,2018,,,0
5357,July,22,2018,,,0
5358,July,22,2018,,,0
5359,July,22,2018,,,0
5360,July,22,2018,,,0
5361,July,22,2018,,,0
5362,July,22,2018,,,0
5363,July,22,2018,,,0
5364,July,22,2018,,,0
5365,July,22,2018,,,0
5366,July,22,2018,,,0
5367,July,22,2018,,,0
5368,July,22,2018,,,0
5369,July,22,2018,,,0
5370,July,22,2018,,,0
5371,July,22,2018,,,0
5372,July,22,2018,,,0
5373,July,22,2018,,,0
5374,July,22,2018,,,0
5375,July,22,2018,,,0
5376,July,22,2018,,,0
5377,July,22,2018,,,0
5378,July,22,2018,,,0
5379,July,22,2018,,,0
5380,July,22,2018,,,0
5381,July,22,2018,,,0
5382,July,21,2018,,,0
5383,July,21,2018,,,0
5384,July,21,2018,,,0
5385,July,21,2018,,,0
5386,July,21,2018,,,0
5387,July,21,2018,,,0
5388,July,21,2018,,,0
5389,July,21,2018,,,0
5390,July,21,2018,,,0
5391,July,21,2018,,,0
5392,July,21,2018,,,0
5393,July,21,2018,,,0
5394,July,21,2018,,,0
5395,July,21,2018,,,0
5396,July,21,2018,,,0
5397,July,21,2018,,,0
5398,July,21,2018,,,0
5399,July,21,2018,,,0
5400,July,21,2018,,,0
5401,July,21,2018,,,0
5402,July,21,2018,,,0
5403,July,21,2018,,,0
5404,July,21,2018,,,0
5405,July,21,2018,,,0
5406,July,21,2018,,,0
5407,July,21,2018,,,0
5408,July,21,2018,,,0
5409,July,21,2018,,,0
5410,July,21,2018,,,0
5411,July,21,2018,,,0
5412,July,21,2018,,,0
5413,July,21,2018,,,0
5414,July,21,2018,,,0
5415,July,21,2018,,,0
5416,July,21,2018,,,0
5417,July,21,2018,,,0
5418,July,21,2018,,,0
5419,July,21,2018,,,0
5420,July,20,2018,,,0
5421,July,20,2018,,,0
5422,July,20,2018,,,0
5423,July,20,2018,,,0
5424,July,20,2018,,,0
5425,July,20,2018,,,0
5426,July,20,2018,,,0
5427,July,20,2018,,,0
5428,July,20,2018,,,0
5429,July,20,2018,,,0
5430,July,20,2018,,,0
5431,July,20,2018,,,0
5432,July,20,2018,,,0
5433,July,20,2018,,,0
5434,July,20,2018,,,0
5435,July,20,2018,,,0
5436,July,20,2018,,,0
5437,July,20,2018,,,0
5438,July,20,2018,,,0
5439,July,20,2018,,,0
5440,July,20,2018,,,0
5441,July,20,2018,,,0
5442,July,20,2018,,,0
5443,July,20,2018,,,0
5444,July,20,2018,,,0
5445,July,20,2018,,,0
5446,July,20,2018,,,0
5447,July,20,2018,,,0
5448,July,20,2018,,,0
5449,July,20,2018,,,0
5450,July,20,2018,,,0
5451,July,20,2018,,,0
5452,July,20,2018,,,0
5453,July,20,2018,,,0
5454,July,20,2018,,,0
5455,July,20,2018,,,0
5456,July,20,2018,,,0
5457,July,20,2018,,,0
5458,July,20,2018,,,0
5459,July,20,2018,,,0
5460,July,20,2018,,,0
5461,July,20,2018,,,0
5462,July,20,2018,,,0
5463,July,20,2018,,,0
5464,July,20,2018,,,0
5465,July,20,2018,,,0
5466,July,20,2018,,,0
5467,July,20,2018,,,0
5468,July,20,2018,,,0
5469,July,20,2018,,,0
5470,July,20,2018,,,0
5471,July,19,2018,,,0
5472,July,19,2018,,,0
5473,July,19,2018,,,0
5474,July,19,2018,,,0
5475,July,19,2018,,,0
5476,July,19,2018,,,0
5477,July,19,2018,,,0
5478,July,19,2018,,,0
5479,July,19,2018,,,0
5480,July,19,2018,,,0
5481,July,19,2018,,,0
5482,July,19,2018,,,0
5483,July,19,2018,,,0
5484,July,19,2018,,,0
5485,July,19,2018,,,0
5486,July,19,2018,,,0
5487,July,19,2018,,,0
5488,July,19,2018,,,0
5489,July,19,2018,,,0
5490,July,19,2018,,,0
5491,July,19,2018,,,0
5492,July,19,2018,,,0
5493,July,19,2018,,,0
5494,July,19,2018,,,0
5495,July,19,2018,,,0
5496,July,19,2018,,,0
5497,July,19,2018,,,0
5498,July,19,2018,,,0
5499,July,19,2018,,,0
5500,July,19,2018,,,0
5501,July,19,2018,,,0
5502,July,19,2018,,,0
5503,July,19,2018,,,0
5504,July,18,2018,,,0
5505,July,18,2018,,,0
5506,July,18,2018,,,0
5507,July,18,2018,,,0
5508,July,18,2018,,,0
5509,July,18,2018,,,0
5510,July,18,2018,,,0
5511,July,18,2018,,,0
5512,July,18,2018,,,0
5513,July,18,2018,,,0
5514,July,18,2018,,,0
5515,July,18,2018,,,0
5516,July,18,2018,,,0
5517,July,18,2018,,,0
5518,July,18,2018,,,0
5519,July,18,2018,,,0
5520,July,18,2018,,,0
5521,July,18,2018,,,0
5522,July,18,2018,,,0
5523,July,18,2018,,,0
5524,July,18,2018,,,0
5525,July,18,2018,,,0
5526,July,18,2018,,,0
5527,July,18,2018,,,0
5528,July,18,2018,,,0
5529,July,18,2018,,,0
5530,July,18,2018,,,0
5531,July,18,2018,,Health,0.5
5532,July,18,2018,,,0
5533,July,18,2018,,,0
5534,July,18,2018,,,0
5535,July,18,2018,,,0
5536,July,18,2018,,,0
5537,July,18,2018,,,0
5538,July,18,2018,,,0
5539,July,18,2018,,Jobs & Education,0.670000017
5540,July,18,2018,,,0
5541,July,18,2018,,Health,0.730000019
5542,July,18,2018,,,0
5543,July,18,2018,,,0
5544,July,18,2018,,,0
5545,July,17,2018,,,0
5546,July,17,2018,,,0
5547,July,17,2018,,,0
5548,July,17,2018,,,0
5549,July,17,2018,,,0
5550,July,17,2018,,,0
5551,July,17,2018,,,0
5552,July,17,2018,,Arts & Entertainment,0.550000012
5553,July,17,2018,,,0
5554,July,17,2018,,,0
5555,July,17,2018,,,0
5556,July,17,2018,,,0
5557,July,17,2018,,,0
5558,July,17,2018,,,0
5559,July,17,2018,,,0
5560,July,17,2018,,,0
5561,July,17,2018,,Arts & Entertainment,0.569999993
5562,July,17,2018,,,0
5563,July,17,2018,,,0
5564,July,17,2018,,,0
5565,July,17,2018,,,0
5566,July,17,2018,,,0
5567,July,17,2018,,,0
5568,July,17,2018,,,0
5569,July,17,2018,,,0
5570,July,17,2018,,,0
5571,July,17,2018,,,0
5572,July,17,2018,,,0
5573,July,17,2018,,,0
5574,July,17,2018,,,0
5575,July,17,2018,,,0
5576,July,17,2018,,,0
5577,July,17,2018,,,0
5578,July,17,2018,,Home & Garden,0.720000029
5579,July,17,2018,,,0
5580,July,17,2018,People & Society,,0.939999998
5581,July,17,2018,,,0
5582,July,17,2018,,,0
5583,July,17,2018,,,0
5584,July,17,2018,,,0
5585,July,17,2018,,,0
5586,July,17,2018,,,0
5587,July,17,2018,,,0
5588,July,17,2018,,,0
5589,July,17,2018,,,0
5590,July,17,2018,,,0
5591,July,17,2018,,,0
5592,July,16,2018,,,0
5593,July,16,2018,,,0
5594,July,16,2018,,,0
5595,July,16,2018,,,0
5596,July,16,2018,,,0
5597,July,16,2018,,,0
5598,July,16,2018,Home & Garden,,0.50999999
5599,July,16,2018,,,0
5600,July,16,2018,,,0
5601,July,16,2018,,,0
5602,July,16,2018,,,0
5603,July,16,2018,,,0
5604,July,16,2018,,,0
5605,July,16,2018,,Computers & Electronics,0.860000014
5606,July,16,2018,,,0
5607,July,16,2018,,,0
5608,July,16,2018,,,0
5609,July,16,2018,People & Society,,0.50999999
5610,July,16,2018,Food & Drink,Food & Drink,1.460000038
5611,July,16,2018,,,0
5612,July,16,2018,,Food & Drink,0.50999999
5613,July,16,2018,,,0
5614,July,16,2018,,,0
5615,July,16,2018,,,0
5616,July,16,2018,,,0
5617,July,16,2018,,,0
5618,July,16,2018,,,0
